publishedAt,authorDisplayName,textDisplay
2023-12-14T13:59:56Z,@abdulazis4377,"Hey pak botak anda itu masuk islam itu bener apa bohongan sih, gua gak liat di perilaku dan wajahmu cahaya hidayah atau hijrah, wallahi kamu masuk islam bukan karna dari hati dan ikhlas. Tapi ada yg lain, kamu gak tau bisa baca Al Quran atau tidak, dan apa kamu sering sholat gak????"
2023-12-17T09:53:38Z,@bakekok0,ampun yang maha baik
2023-12-14T13:58:43Z,@user-bd8ig3th2q,Orang pintar emng beda klo bicara. Salut bng dedi..❤❤❤
2023-12-14T13:53:10Z,@ForZakenZ,"<a href=""https://youtu.be/ZqZQ6HYb7FY?feature=shared"">https://youtu.be/ZqZQ6HYb7FY?feature=shared</a>"
2023-12-14T13:53:00Z,@user-dd9hy4kf7i,Negara indonesia walaupun susah tapi rakyat kecilnya tapi tetap membatu seluruh dunia.
2023-12-14T13:23:37Z,@hndra_prtamaaa14,"Dia memang orang indonesia tapi ngebela israel... Fiks, mereka keturunan penjajah"
2023-12-14T13:01:19Z,@user-qx8ny9tn2d,Bang si elia kabur akun nya menghilang saking takut nya bang
2023-12-14T12:53:23Z,@Laskarlaskarneraka378,Rakyat papua triak2 ingin merdeka.. Lalu knp Indonesia tidak memberikan merdeka yg sesuai uud yg di bilang dedy
2023-12-14T12:38:29Z,@riansah7597,"Saya pribadi sangat berterimakasih kepada om dedi,acara nya yang selalu bermutu,tampak hoax"
2023-12-14T12:37:30Z,@gregoriuswangge1421,Bgmn dgn ustad2 anda yg lgs hina kristen?? Seperti abdul somad bilang jin kafir ada disalib . Knp tdk di hukum?? Itu baru jelas2 menista agama.
2023-12-14T12:16:39Z,@yusupnili9470,Bravo om dedi terus cerdaskan bangsa
2023-12-14T12:15:54Z,@evelinyerisitouw312,Om Dedi jgn bicara soal kemerdekaan adlh segala bangsa.basi om Dedi
2023-12-14T11:55:42Z,@herisurawan4905,Kamu lagi mbacott Ded....cm kyk gitu kualitetmu 😀😀😀😀
2023-12-14T11:52:55Z,@Abhi-193,Trimakasih master mudah2an master mendapat rahmat dan kasih sayang allah swt
2023-12-14T11:20:28Z,@v.rouderic,Tanah Papua memberikan lebih banyak dari yg Indonesia kasih ke Papua
2023-12-14T10:59:26Z,@user-ho1ss4df4e,"Mereka orang Indonesia, mungkin sekolah nya diluar negeri dr SD, jdi ga tau dgn pembukaan UUD 1945, atau mungkin mereka keturunan penjajah.."
2023-12-14T09:56:23Z,@user-ok8zq3gu1o,"Helloooww DC,,,Papua Itu NKRI loh...<br>Tapi di sini sy gak mao berkomentar banyak tentang Kegoblokan DC tentang Sesat Pikir dia di sini karna Pasti gak akan Paham krna Otak nya uda gak bisa mikir...cuman di sini sy mao bilang gini...<br>DC  ini pas Mualaf dia semakin Bodoh loh,,,dia semakin Omongkosong loh...<br><br>   <br>   Dia bilang Jesica Wongso gak masuk Selti lah,,Selti gak ada di Polda lah...<br><br>    Jangan masuk ke kamar org lah... tapi dia secara vulgar ajak org masuk ke kamar org laen......<br>DC PARAH"
2023-12-14T09:52:03Z,@user-wy5ei7ft9u,😂😂😂<br>kamu udh masuk kamar orang lain dad 😂😂sadar woiii
2023-12-14T09:38:46Z,@kejora1,"JANGAN BIACARA OTONOMI KHUSUS, OTONOMI KHUSUS SUDAH GAGAL TOTAL. BAPAK PRESIDEN JOKOWI ITU BAPAK YANG BAIK, TETAPI SAYA MAU BILANG SATU HAL INI. BAPAK JOKOWI MENANGGUNG DOSA PARA PEMIMPIN TERDAHULU UNTUK MEMBANGUN PAPUA, TETAPI  ITU SEMUA SUDAH TERLAMBAT.  PEMBANGUNAN TIDAK BISA MENYENYELESIKAN MASALAH HAM DI  PAPUA  SEJAK TAHUN 60an, OTONOMI ITU GULA-GULA AGAR PAPUA TIDAK MINTA MERDEKA. OTONOMI SALAH ARAH DAN TUJUAN."
2023-12-14T09:29:52Z,@faizalanwar4726,Oke bang dedy😊
2023-12-14T09:24:21Z,@latifahmuslimah7224,"Good mas dedy kalo mau mengkritik orang-orang yang salah begini saja, GAK USAH dihadirkan dan di kasih panggung 👍"
2023-12-14T08:30:40Z,@yanihilman4969,Alhamdulillah ... banyak orang Indonesia yg memiliki hati tuk membantu sesama mksh om Dedi atas penjelasan bahasa Indonesianya.
2023-12-14T08:20:48Z,@bassimatupang3409,Sama orang juga gerahhh dengar si botak...😁😁😁
2023-12-14T08:14:18Z,@hanysallihaneisial4469,"Kalau gerah coba undang Elia Myron, bang.. dia khan mewartakan kebenaran keyakinannya sendiri, berani ?? 🤔🤔"
2023-12-14T08:09:18Z,@richardhutabarat7951,Oi dedi palestina itu Bukan Bangsa.di negara itu bangsa Arab.
2023-12-14T07:52:36Z,@spancerblack8074,Mantap mas ded..
2023-12-14T06:44:56Z,@robertustitoyudowikanko751,Bung Dedy saya mau bertanya lalu untuk bangsa Rohingnya yang ada di Aceh bagaimana yaa? apakah mereka juga tidak  butuh suatu kemerdekaan?terimkasih.
2023-12-14T06:43:24Z,@kadezmlati2079,"KITA HANYA BERDO&#39;A, SMOGA ELIA DAN SIAPA ITU SEGERA SEMBUH, MUNGKIN KEPALA MEREKA HBS KEBENTUR, JD OTAKNYA GESER DI PANTAT, ATAU DIA INI IKAN UDANG, YG ADA DI KEPALA IKAN UDANG BUKAN OTAK, TP E E&#39;,"
2023-12-14T06:34:42Z,@muhammadfajar34,"Yaa mereka makan dari situ ,"
2023-12-14T06:32:18Z,@tobalisejahtera4415,"Deddy, kamu mengganti Ginkgo Biloba dengan micin, kamu sangat bodoh sekarang setelah jadi mukallof. Padahal dulu kamu jenius."
2023-12-14T06:29:29Z,@ritaharahap481,"Jadi kepo, berapa sih pajak dia? Sampe ngungkit bantuan Palestina yg ga seberapa dr negara. Sumbangan masyarakat yg jauh lebih banyak, Tanteee..."
2023-12-14T06:29:22Z,@ritaharahap481,"Jadi kepo, berapa sih pajak dia? Sampe ngungkit bantuan Palestina yg ga seberapa dr negara. Sumbangan masyarakat yg jauh lebih banyak, Tanteee..."
2023-12-14T06:23:46Z,@zulkifli7538,"<b>DC DENGARKAN DULU CONGOR2 YANG SERANG KRISTEN, CONGOR ANDA DIAM, NGUNTAL APA KOK DIAM</b> ."
2023-12-14T06:13:30Z,@GhiyastKhalid,OM DEDY memang the best cara menjelaskan...❤❤❤
2023-12-14T06:01:18Z,@yulianatha8434,Bravo om Ded  good job👍👍👍 bangga menjadi warga negara Indonesia.. sudah menjadi kewajiban kita semua membantu sesama.. demi kemanusiaan.. semoga orang yang ga paham dan asal opini bisa paham.. <br><br>Thank you a lot om Ded.. sudah menyuarakan mewakili kita.. sehat selalu.. bahagia selalu bersama keluarga.. masyaallah tabarakallah.. insyaallah Allah SWT melindungi om Ded dan kita semua aamiin yaa robal aalamiin...
2023-12-30T15:11:47Z,@RubicalThing,"Manusia wajib bicara, kalau anjing tidak wajib bicara di podcast manapun. Wong ngomong kayak manusia aja gak bisa apalagi baca dan tulis komentar ini.<br><br>Sebagai manusia saya berhak bicara kalau anjing itu gak bisa baca tulis dan bahasanya gak pernah diubah-ubah karena sang pencipta menjaga keaslian bahasa anjing tetapi satu.<br><br>Sehingga bahasa anjing di belahan bumi manapun bahkan belahan pantat sekalipun, semuanya sama karena sang pencipta menjaga keaslian bahasa anjing.<br><br>Berbeda dengan bahasa manusia, ia bia bicara seperti manusia yang ada di podcast itu dan yang ada di kolom komentar.<br><br>Manusia berhak bicara! Bahwa sesunggunhnya manusia itu &quot;ORA ANJING&quot;<br><br>Seekor anjing baru punya anak anjing kelaminnya jantan tinggal di rumah ORA ANJING alias manusia.<br><br>Anak anjing tersebut suka sekali masuk kamar ORA ANJING alias manusia.<br><br>Ketika ada manusia masuk kamar anjing yang ada di rumah ORA ANJING, anjingnya yang baru saja punya anak jantan di ORA ANJING, ngamuk melihat kelakuan manusia yang dianggap kurang ajar oleh anjing karena masuk ke kamar anjing.<br><br>Tentu, namanya juga anjing yang dilakukan hanyalah menggongong.<br><br>Bahkan anjing kalau dikasih mic, dikasih kacamata dan topi untuk menyampaikan kekesalannya atas manusia yang masuk kamarnya di rumah ORA ANJING, yang didengar manusia tetap suara gonggongan anjing.<br><br>Jika manusia berkata bahwa anjing tak bisa baca dan tulis, itu bukan sedang ngajak berantem anjing sehingga anjing memiliki hak buat ngamuk karena dianggap penistaan anjing.<br><br>Jika manusia bicara bahwa anjing bahasanya tidak pernah dirubah-rubah, ia juga sedang tidak mengajak bercanda sehingga anjing mengganggap hal semacam itu hanyalah hal yang konyol dan tak perlu dipercayai.<br><br>Kira-kira anjing boleh gak masuk kamar majikannya di ORA ANJING?<br><br>Tentu boleh, tapi sayangnya majikannya gak mungkin ngajak anjing baca dan tulis apalagi memahami dan dibuat mengerti teks yang dia baca ini."
2023-12-14T05:53:10Z,@turyawankarta,LGBT ngomong agama...
2023-12-14T05:52:48Z,@debydebi7570,"tangkap elia culik saja dia sudah siap mati katanya ,atau suruh pakai jilbab"
2023-12-14T05:39:36Z,@anisisrilatifih6654,"Nih buat influenser influenser amatir yg ga tau data . Nonton niii ini. Yg ngatain.. Bantuan palestina.. Tp papua engga.., 😂"
2023-12-14T05:35:39Z,@ernimalano3324,❤❤❤palestin ..semoga segera merdeka...
2023-12-14T05:17:32Z,@8Satu3010,Ga usah repot” udah jelas Sejarahnya..dan Nyata berdasar Al-Quran dan mungkin Kitab” lainnya..tentang Baitul Maqdis..yang dipertanyakan sikap kita menyaksikan kebenaranNYA..
2023-12-14T05:12:51Z,@kaisarvanming3141,"Orang Indonesia yg membela Israel mereka tidak paham UUD 45,sebaik nya kalian mingggat dari Indonesia kalau masih membela Israel"
2023-12-14T05:09:56Z,@thewilson5953,"Bukankah pemenang perang dunia 1 adalah Inggris dan sekutunya??<br>Lalu dalam Resolusi PBB 181, Sebagai pemenang perang, Inggris membagi wilayah kekuasaan termasuk di dalamnya Palestina kepada Israel sebanyak 56% wilayah Palestina.<br>Sebelum perang dunia 1 meletus, wilayah Palestina di kuasai oleh Kerajaan Ottoman. Kenapa Kerajaan Ottoman bisa menguasai wilayah Palestina?? Itu kembali kepada sejarah peperangan Kerajaan2 kuno dulu..<br>Dalam aturan perang, siapa yang kalah maka wilayahnya akan di kuasai oleh pemenang. Ini hal yang wajar saat itu. Sama hal nya dengan peperangan Kerajaan di Nusantara misal Kerajaan Majapahit vs Kerajaan Sunda, Kerajaan Singosari vs Kerajaan Kediri, atau perang Uhud, perang Khandaq, dll..<br>Jadi dalam hal ini Israel tidak pernah menjajah Palestina, itu adalah pemberian dari Inggris sebagai pemenang Perang Dunia 1.<br><br>Dan jika di telaah dari segi Religi, bahwa tanah Palestina ini adalah &quot;tanah Kanaan&quot; bagian tanah Perjanjian yang di berikan Tuhan kepada moyang bangsa Israel.<br>Tanah Kanaan merujuk pada negara kuno besar yang terletak di wilayah Levelant. Wilayah itu kini meliputi negara Lebanon, Suriah, Yordania dan Palestina yang didalamnya termasuk Jalur Gaza dan Tepi Barat. Dan ini ada risetnya..<br>Lalu kenapa ada bangsa Israel yang meninggalkan tanah Kanaan saat itu sehingga sebagian besar wilayahnya menjadi kosong? Itu pun harus di telaah secara lengkap..<br><br>Kenapa peperangan antara pasukan Israel dan Hamas kembali memanas? Sudah berapa kali Hamas menyerang wilayah sipil Israel dengan ribuan rudal?? <br>Bayangkan jika tidak ada &quot;Iron Doom&quot;, berapa banyak warga Israel yang akan meninggal?? Apakah ini bukan kejahatan perang??? Apakah jika Israel yang menyerang rudal ke wilayah Palestina baru dikatakan kejahatan perang??<br>Apakah jika warga Israel meninggal kena rudal akan di sambut sorak sorai dan kegembiraan??, Jika kalian bergembira maka ada yang Salah dengan diri kalian. Bukankah harga nyawa di mata Tuhan itu sama...<br>Jika mau, Israel yang mempunyai teknologi militer canggih dan lengkap bisa saja meratakan wilayah Palestina, tetapi kenapa tidak di lakukan Israel?? Kenapa Israel mempersilahkan bantuan dari negara2 lain masuk ke Palestina?? <br>Jika situasinya di balik, Hamas yang punya teknologi militer canggih dan lengkap, apakah akan meratakan wilayah Israel?? <br>Namun bagaimana pun peperangan bukan jalan yang terbaik, maka jangan memulai peperangan.. Banyak nyawa yang menjadi korban. Dan ini adalah perbuatan yang keji di mata Tuhan<br>Kita harus obyektif menyikapi hal ini.."
2023-12-14T04:08:51Z,@wahyuayuf538,Bang Dedi tangkap eliya lah biar keren bang
2023-12-14T03:36:23Z,@darmawan7596,Yg cuma nyocot² di sosmed masalah bantuan ke palestina... mereka cuma cari muka dan cari keuntungan akan hal itu... pdahal nol pengetahuan... mis info trkait hal itu... dlam pikiran mereka yg pnting bisa viral...
2023-12-14T03:22:22Z,@T0VXR,"Instagram istri saya di block tetangga karna kita sering upload story tentang palestine. Saya tidak menyalahkan mereka. Mereka diajarkan membela israel dari gereja mereka masing2. Kita sbg islam minoritas disini, tdk terpengaruh dan tetap membela Palestina! Uraaa!!"
2023-12-14T03:15:39Z,@dsb_gaming.27,"Kenapa Rusia perang gak ada Indonesia yang respon, bisa jawab"
2023-12-14T03:05:31Z,@novianna8633,"Bravo bang Dedy Combusier. Katakan yang benar adalah benar, yang salah adalah salah. 💪💪💪💙💙💙💙"
2023-12-14T02:32:38Z,@bamss8628,Ini pak kami suda berbicara
2023-12-14T02:18:21Z,@hidayatakbar9142,Tidak ada dalam sejarah banci sebagai apologet hhhh
2023-12-14T02:17:32Z,@lastodaniel7444,"Klo Hamas serang Israel ga ada yg bilang masalah kemanusiaan,malah sebaliknya banyak orang yg memuji Hamas ini aneh menurut saya"
2023-12-14T02:05:30Z,@kursi7400,"MANTAP<br>INI MAKANYA SAYA DUKUNG PAPUA MERDEKA<br>OI DEDDY, ANDA MAU BERTANYA KONTRIBUSI PAPUA KE PADA NEGARA INI?<br>TOLOL LU, HITUNG AJA BERAPA UANG PAPUA UNTUK NEGARA INI<br><br><br>MERDEKALAH KALIAN PAPUA, KALIAN SAMPAH DINEGARA INI"
2023-12-14T02:02:13Z,@chandraarifin6912,Palestina Yes..<br>Hamas NO..
2023-12-14T02:02:06Z,@chandraarifin6912,Palestina Yes..<br>Hamas NO..
2023-12-14T01:44:46Z,@kaizenxgaming5315,Hak segala bangsa DED<br>Kok jadi indonesia yang wajib memperjuangkan kemerdekaan bangsa lain. <br>Saya berhak memiliki pena tapi kamu tidak wajib memberikan saya pena.<br>Masih banyak nih DED warga indo yg lebih butuh bantuan. Bodo amat lah sama negara lain. Bantu dulu diri sndiri baru bantu orng lain. Simpelnya gitu DED
2023-12-14T01:34:10Z,@rizkamilla5614,Salam dari Merauke
2023-12-14T00:54:36Z,@komangsuardana7273,Mas Deddy sekarang mudah tersinggung
2023-12-14T00:52:11Z,@FikraFikra-ot7bt,"Kemerdekaan adalah hak segala bangsa,jdi kemerdekaan palestina adalah harga mati."
2023-12-14T00:39:39Z,@ajisaketisaketi8143,saya setuju dn salut dgn keterangan bang ded
2023-12-14T00:34:19Z,@ghuanblue9816,*Penjajahan di atas dunia harus di hapuskan&quot; trus rohongya gimana om ded ??
2023-12-14T00:31:25Z,@ajisaketisaketi8143,saya bangga sama indonesia yang bisa mmbela negara yg trtindas moga indonesia makin jaya
2023-12-14T00:20:06Z,@user-dc4vs2iu2b,"Banyak orang muslim membahas isi Alkitab,tapi tidak banyak orang Kristen membahas isi alkuran"
2023-12-13T23:57:08Z,@ukhtiasaniarahma9163,"Bener bang ded siapapun org di Indonesia yg bela Israel usir keluar aja dari indonesia,iblis yg pada tolol yg ngmg nggak pake otak sikat aja bila perlu penjarakan biar jera Krn palestina salah satu negara yg mengakui kemerdekaan Indonesia"
2023-12-13T23:24:06Z,@zahrasitaaminoe8971,Lihat dimn kah si indah klarifikasi?
2023-12-13T23:00:01Z,@lastodaniel7444,"Perang Israel lawan Hamas , bukan Palistina, serangan Hamas ke  Israel tidak bisa dibenarkan, hal itu sangat menyengsarakan dan itu bagi Israel adalah tindakan teror yg harus di lawan, Hamas harus dan teroris harus di lenyapkan dari muka bumi"
2023-12-13T22:42:10Z,@bernardharianja6820,Koko Dedi sebaiknya belajar yg banyak dulu ttg konflik Israel dan Palestina dan Israel dan Hamas....ini 2 hal yg berbeda....😢😢😢
2023-12-13T22:30:57Z,@ipromotion1686,"Taiwan juga blm merdeka om Deddy, Apakah undang2 dasar Kita mengenai penjajahan spesifik ke Palestina saja?"
2023-12-13T21:46:54Z,@seo127,"Wah...sesekali liat si zuma, dan beri komentar dong, jangan hanya dari pihak elia saja yang di kritik, jatuhnya anda hanya seperti berpihak, bukan berusaha mencari jalan tengah."
2023-12-13T21:46:51Z,@sjahrdm17,saya cint palestina dan saya jg cinta Papua...❤
2023-12-13T21:40:10Z,@sjahrdm17,makin banyak orang stress yg tidak punya rasa kemanusiaan...
2023-12-13T21:35:51Z,@ringgapanca,"From river to the sea, palestine will be free 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸"
2023-12-13T20:48:42Z,@anggaseptian3530,"melalui penjelasan ini,membuka mata kita bahwa semua tatanan ada di dalam pancasila dan UUD 1945 yg bahkan kita sendiri lupa bahkan tidak faham apa maksud dari UUD negara kita.. terima kasih Om Ded.."
2023-12-13T19:46:16Z,@SinagaRajaHasagian,"Dedi tidak smart people lagi,<br>Lebih cocok cacat logika people atau lol people.<br>Atau idiot people dan emisonal people"
2023-12-13T19:38:08Z,@mraldom7209,"PENDAPAT PRIBADI SAYA<br>Kalo memang Indonesia menginginkan perdamaian &amp; kemerdekaan PALESTINE bukankan alangkah baik &amp;  bijaknya Indonesia menjadi penengah di antara kedua negara (ISRAEL-PALESTINE) Dengan cara merangkul kedua negara tersebut hingga tercipta berjabat tangan ⁉️bukan malah ternilai menjauhi tidak mau berhubungan dengan Israel. <br>Kalo emang iya Indonesia memberikan bantuan dengan sebegitu banyaknya bahkan semangat yang tak terkira itu KARENA atas alasan sosial/manusiawi ?? <br>Bukan karena faktor SEAGAMA dan SEIMAN<br>Bagaimana negara lain yang mengalami hal yang sama (perang &amp; korban jiwa) apakah Indonesia bertindak akan melakukan hal yang sama ?? demo yang berjilid-jilid ?<br>Yang perang bukan hanya Israel-Palestina.<br>Negara kita saja belum sepenuhnya merdeka,masih banyak PR yang harus di selesaikan<br>Masih banyak yang terjajah bangsa sendiri<br>Masih banyak penindasan ke kelompok-kelompok kecil<br>Masih banyak yang kelaparan<br>Jadi maaf indonesia sekarang menurut saya malah ternilai berat sebelah dan itu yang terjadi.<br>Indonesia adalah negara dengan beragam budaya,suku,ras,agama dll. Jadi gak bisa dipaksa kita semua harus sepemahaman dengan apa yang terjadi sekarang.<br>Jadilah bangsa yang menjunjung tinggi rasa keadilan di negara kita yang penuh keberagaman ini.<br>Salam damai ❤"
2023-12-13T19:13:05Z,@joutriandasitumorang1670,"Gimana sih pak deddy ini, uda tau sensitif, tetap di bahas. Coba ngaca pak deddy, agama anda sering bahas, dan menjelekan agama yang lain, gak segala nya landasan bapak dalam berbicara itu agama anda coba sesuaikan dengan fakta dan sejarah, dan satu lagi anda menjelekan fisik  orang lain, tujuan bapak apa? 😂"
2023-12-13T18:20:09Z,@neo11379,bangga terhadap indonesia...bangga terhadap palestina...bangga terhadap papua..bangga terhadap bang deddy corbuzier..💪💪💪👍
2023-12-13T18:10:37Z,@ganda_saputra,"mereka berdua lebih tepat disebut provokator om<br>mending di &quot;kamu kamu&quot; in aja om , , pakai kata &quot;anda&quot; itu terlalu santun"
2023-12-13T18:05:01Z,@VSolo-vi3xc,tumben om ded.. bahas bocah2 kosong yg sok pinter
2023-12-13T17:50:36Z,@kinanti8563,Big respect buat om ded
2023-12-13T17:49:19Z,@Fadil-us3rh,Free Palestina🇵🇸🇵🇸🇵🇸
2023-12-13T17:43:26Z,@Sutardi-uz9il,He courbuser gimana dgn ustad kainama  dan ustad lain lain yang menghina agama Kristen. Kenapa kamu diam saja
2023-12-13T17:33:46Z,@juswanjuswan3095,SOMASI<br>SOMASI<br>SOMASI<br>😂😂😂
2023-12-13T16:46:31Z,@matamudagadu4305,Bantuan ke Palestina sebagian besar dari sumbangan rakyat indonesia yang cinta Palestina. Pemerintah hanya membantu menyalurkan.dan satu lagi saya yakin toh kalian kan gak ikut nyumbang kok RESEH....
2023-12-13T16:43:56Z,@matamudagadu4305,Semua rakyat indonesia cinta Papua dan masyarakatnya. Tetapi tidak untuk kelompok yang ingin merdeka....silahkan keluar...dari NKRI.
2023-12-13T16:40:57Z,@MulyonoSontoloyo,Pikirmu indonesia gak pernah menjajah kah...baca operasi komodo 1974 dan apa tanggapan warga timor&quot; sekarang timor leste ! Kurang baca apa gimana belum lagi papua nuginie !
2023-12-13T16:36:23Z,@lidiaester5576,Eeh Dedyyy....jgn sok pinterrr lo yeeeee....lo sadarrr..lo juga masuk kamar oranggg....
2023-12-13T16:16:50Z,@balakutak5380,Yg sok2an dukung israel kbanyakan makan taiiii...jadi gktau uud 45 RI.
2023-12-13T16:11:44Z,@gavrial4658,"Loe buta ded, dengan bicaramu waktu orang ibadah dibubarkan loe kemana mabok😂"
2023-12-13T16:07:45Z,@rizkywidodo10,Apa pun itu... Ini kejahatan kemanusiaan pak dedi....  Kasian ank kecil yg luka ....
2023-12-13T16:00:32Z,@tonisto7224,KNP G U TAMPAR WAJAHX NTU SI INDAH G DG KILMAH &quot;&quot; : KPN LO MNYUMBNG TOEK PAPUA N INDONESIA 😡😡😡
2023-12-13T15:55:15Z,@syifadanabizar9902,Ini sangat tegas dan jelas.. ❤❤❤
2023-12-13T15:51:53Z,@mroallison3986,otak kau waras gk ded....trs gmn dgn ustad&quot; yg suka korek&quot; agama n kitab kami....jgn arogan...telinga kau denger GK....mata kau lihat GK.....!!!<br>knp klu kaum kami nyinggung agama n kitab kau ( kadrun )  dikit  aja kau n kaum kau klonjotan....jujur otak kau waras gk ded....!!!
